ticket_id,Summary,service,entity,team,Work type,work_type_pred,impact_pred,urgency_pred,priority_pred,priority_score,confidence,severity_offset,age_factor,difficulty_factor,combined_offset,age_days,is_resolved,resolution_days,service_is_critical,service_unresolvable,ev_work_type,ev_scope,ev_outage_extent,ev_workaround,ev_regulatory_or_security,ev_deadline_pressure,Priority_original_random,Urgency_original_random,Impact_original_random
T17216,Unclear incident input for Fund Pricing,Fund Pricing,Luxembourg,Valuation & Pricing,Incident,Incident,high,medium,high,0.6379,1.0,0.25,0.0,,0.1765,0.0,True,6.961805555555555,True,False,Incident,one_entity,partial_degradation,not_applicable,False,none,medium,lowest,low
T17217,External email warning received for Emailed Support Tickets,Emailed Support Tickets,France,Service Desk,Incident,Incident,high,low,medium,0.4447,1.0,0.3,0.0,,0.2118,0.0,True,10.858333333333333,False,True,Incident,external_counterparty,partial_degradation,none,False,none,low,lowest,lowest
T17218,External email warning received for Emailed Support Tickets,Emailed Support Tickets,Switzerland,Service Desk,Incident,Incident,high,low,medium,0.4927,1.0,0.3,0.8504,,0.4619,102.0423611111111,False,,False,True,Incident,external_counterparty,partial_degradation,none,False,none,lowest,high,low
T17219,External email warning received for Emailed Support Tickets,Emailed Support Tickets,Germany,Service Desk,Incident,Incident,high,low,medium,0.5011,1.0,0.3,1.0,,0.5059,121.29305555555555,False,,False,True,Incident,external_counterparty,partial_degradation,none,False,none,lowest,medium,low
T17220,Incident mislabelled as service request in SimCorp Dimension,SimCorp Dimension,Switzerland,Enterprise Applications,Incident,Incident,high,medium,high,0.6771,1.0,0.25,0.6953,,0.381,83.43402777777777,False,,True,False,Incident,one_entity,partial_degradation,not_applicable,False,none,lowest,low,high
T17221,Operational issue reported for Order Management,Order Management,Nordics,Trading Support,Incident,Incident,high,medium,high,0.665,1.0,0.45,0.0,,0.3176,0.0,True,15.0,True,False,Incident,one_entity,partial_degradation,none,False,none,low,low,high
T17222,Automated alert triggered for SharePoint & File Storage,SharePoint & File Storage,Switzerland,Enterprise Applications,Incident,Incident,medium,low,low,0.2311,1.0,0.2,0.0,,0.1412,0.0,True,18.429861111111112,False,False,Incident,one_entity,partial_degradation,none,False,none,high,lowest,medium
T17223,Incident mislabelled as service request in Trade Matching,Trade Matching,Germany,Investment Operations,Incident,Incident,high,medium,high,0.6379,1.0,0.25,0.0,,0.1765,0.0,True,8.741666666666667,True,False,Incident,one_entity,partial_degradation,not_applicable,False,none,low,low,low
T17224,Operational issue reported for CRM & Client Portal,CRM & Client Portal,Luxembourg,Client Services,Incident,Incident,medium,low,low,0.2383,1.0,0.2,0.1279,,0.1788,15.350694444444445,False,,False,False,Incident,one_entity,partial_degradation,none,False,none,low,lowest,low
T17225,Operational issue reported for SharePoint & File Storage,SharePoint & File Storage,Germany,Enterprise Applications,Incident,Incident,medium,low,low,0.2311,1.0,0.2,0.0,,0.1412,0.0,True,12.32986111111111,False,False,Incident,one_entity,partial_degradation,none,False,none,lowest,low,lowest
T17226,Automated alert triggered for SimCorp Dimension,SimCorp Dimension,France,Enterprise Applications,Incident,Incident,high,medium,high,0.6972,1.0,0.45,0.57,,0.4853,68.4,False,,True,False,Incident,one_entity,partial_degradation,none,False,none,lowest,lowest,lowest
T17227,External email warning received for Emailed Support Tickets,Emailed Support Tickets,Switzerland,Service Desk,Incident,Incident,high,low,medium,0.4447,1.0,0.3,0.0,,0.2118,0.0,True,4.274305555555555,False,True,Incident,external_counterparty,partial_degradation,none,False,none,high,medium,lowest
T17228,Automated alert triggered for CRM & Client Portal,CRM & Client Portal,Switzerland,Client Services,Incident,Incident,medium,low,low,0.2311,1.0,0.2,0.0,,0.1412,0.0,True,3.7895833333333333,False,False,Incident,one_entity,partial_degradation,none,False,none,lowest,lowest,low
T17229,External email warning received for Emailed Support Tickets,Emailed Support Tickets,Switzerland,Service Desk,Incident,Incident,high,low,medium,0.5011,1.0,0.3,1.0,,0.5059,130.84791666666666,False,,False,True,Incident,external_counterparty,partial_degradation,none,False,none,lowest,highest,lowest
T17230,Automated alert triggered for Outlook & Email,Outlook & Email,France,Enterprise Applications,Incident,Incident,medium,low,low,0.2492,1.0,0.2,0.3211,,0.2356,38.53263888888889,False,,False,False,Incident,one_entity,partial_degradation,none,False,none,lowest,lowest,low
T17231,Incident mislabelled as service request in NAV Calculation,NAV Calculation,Germany,Valuation & Pricing,Incident,Incident,high,medium,high,0.6379,1.0,0.25,0.0,,0.1765,0.0,True,17.09513888888889,True,False,Incident,one_entity,partial_degradation,not_applicable,False,none,lowest,low,low
T17232,Automated alert triggered for Trading Platform,Trading Platform,Nordics,Investment Operations,Incident,Incident,high,medium,high,0.665,1.0,0.45,0.0,,0.3176,0.0,True,18.72013888888889,True,False,Incident,one_entity,partial_degradation,none,False,none,low,lowest,low
T17233,Operational issue reported for NAV Calculation,NAV Calculation,Luxembourg,Valuation & Pricing,Incident,Incident,high,medium,high,0.665,1.0,0.45,0.0,,0.3176,0.0,True,8.290277777777778,True,False,Incident,one_entity,partial_degradation,none,False,none,low,lowest,high
T17234,Unclear incident input for Securities Settlement,Securities Settlement,Luxembourg,Securities Operations,Incident,Incident,high,medium,high,0.6379,1.0,0.25,0.0,,0.1765,0.0,True,4.405555555555556,True,False,Incident,one_entity,partial_degradation,not_applicable,False,none,lowest,lowest,medium
T17235,Automated alert triggered for Order Management,Order Management,Germany,Trading Support,Incident,Incident,high,medium,high,0.665,1.0,0.45,0.0,,0.3176,0.0,True,19.2,True,False,Incident,one_entity,partial_degradation,none,False,none,lowest,lowest,lowest
T17236,External email warning received for Emailed Support Tickets,Emailed Support Tickets,Nordics,Service Desk,Incident,Incident,high,low,medium,0.4447,1.0,0.3,0.0,,0.2118,0.0,True,20.476388888888888,False,True,Incident,external_counterparty,partial_degradation,none,False,none,lowest,medium,low
T17237,External email warning received for Emailed Support Tickets,Emailed Support Tickets,Nordics,Service Desk,Incident,Incident,high,low,medium,0.4447,1.0,0.3,0.0,,0.2118,0.0,True,9.46875,False,True,Incident,external_counterparty,partial_degradation,none,False,none,medium,lowest,lowest
T17238,Automated alert triggered for Corporate Actions,Corporate Actions,Switzerland,Securities Operations,Incident,Incident,high,medium,high,0.665,1.0,0.45,0.0,,0.3176,0.0,True,4.402083333333334,True,False,Incident,one_entity,partial_degradation,none,False,none,lowest,lowest,lowest
T17239,Operational issue reported for Trading Platform,Trading Platform,Switzerland,Investment Operations,Incident,Incident,high,medium,high,0.665,1.0,0.45,0.0,,0.3176,0.0,True,7.506944444444445,True,False,Incident,one_entity,partial_degradation,none,False,none,lowest,high,medium
T17240,Operational issue reported for Regulatory Reporting,Regulatory Reporting,Germany,Risk & Controls,Incident,Incident,high,medium,high,0.665,1.0,0.45,0.0,,0.3176,0.0,True,3.9034722222222222,True,False,Incident,one_entity,partial_degradation,none,False,none,lowest,highest,medium
T17241,Automated alert triggered for Rimes Data Feed,Rimes Data Feed,Luxembourg,Market Data Services,Incident,Incident,high,medium,high,0.665,1.0,0.45,0.0,,0.3176,0.0,True,2.6375,True,False,Incident,one_entity,partial_degradation,none,False,none,low,lowest,lowest
T17242,Operational issue reported for Rimes Data Feed,Rimes Data Feed,Nordics,Market Data Services,Incident,Incident,high,medium,high,0.665,1.0,0.45,0.0,,0.3176,0.0,True,6.398611111111111,True,False,Incident,one_entity,partial_degradation,none,False,none,lowest,lowest,lowest
T17243,Automated alert triggered for Fund Pricing,Fund Pricing,Nordics,Valuation & Pricing,Incident,Incident,high,medium,high,0.6947,1.0,0.45,0.5268,,0.4726,63.21736111111111,False,,True,False,Incident,one_entity,partial_degradation,none,False,none,low,lowest,low
T17244,Unclear incident input for SimCorp Dimension,SimCorp Dimension,France,Enterprise Applications,Incident,Incident,high,medium,high,0.6379,1.0,0.25,0.0,,0.1765,0.0,True,20.793055555555554,True,False,Incident,one_entity,partial_degradation,not_applicable,False,none,lowest,medium,lowest
T17245,Automated alert triggered for Fund Pricing,Fund Pricing,Luxembourg,Valuation & Pricing,Incident,Incident,high,medium,high,0.665,1.0,0.45,0.0,,0.3176,0.0,True,13.265972222222222,True,False,Incident,one_entity,partial_degradation,none,False,none,medium,high,lowest
T17246,Automated alert triggered for SharePoint & File Storage,SharePoint & File Storage,Switzerland,Enterprise Applications,Incident,Incident,medium,low,low,0.2311,1.0,0.2,0.0,,0.1412,0.0,True,2.6375,False,False,Incident,one_entity,partial_degradation,none,False,none,low,high,lowest
T17247,Operational issue reported for Rimes Data Feed,Rimes Data Feed,Nordics,Market Data Services,Incident,Incident,high,medium,high,0.665,1.0,0.45,0.0,,0.3176,0.0,True,7.55625,True,False,Incident,one_entity,partial_degradation,none,False,none,lowest,lowest,medium
T17248,Automated alert triggered for NAV Calculation,NAV Calculation,Switzerland,Valuation & Pricing,Incident,Incident,high,medium,high,0.665,1.0,0.45,0.0,,0.3176,0.0,True,3.2263888888888888,True,False,Incident,one_entity,partial_degradation,none,False,none,medium,lowest,lowest
T17249,Automated alert triggered for Order Management,Order Management,Nordics,Trading Support,Incident,Incident,high,medium,high,0.665,1.0,0.45,0.0,,0.3176,0.0,True,15.681944444444444,True,False,Incident,one_entity,partial_degradation,none,False,none,low,lowest,low
T17250,Operational issue reported for Order Management,Order Management,Germany,Trading Support,Incident,Incident,high,medium,high,0.665,1.0,0.45,0.0,,0.3176,0.0,True,1.2104166666666667,True,False,Incident,one_entity,partial_degradation,none,False,none,lowest,lowest,low
T17251,Unclear incident input for SimCorp Dimension,SimCorp Dimension,Germany,Enterprise Applications,Incident,Incident,high,medium,high,0.6379,1.0,0.25,0.0,,0.1765,0.0,True,11.73611111111111,True,False,Incident,one_entity,partial_degradation,not_applicable,False,none,lowest,lowest,high
T17252,Automated alert triggered for Trading Platform,Trading Platform,Germany,Investment Operations,Incident,Incident,high,medium,high,0.7215,1.0,0.45,1.0,,0.6118,178.86041666666668,False,,True,False,Incident,one_entity,partial_degradation,none,False,none,lowest,low,lowest
T17253,Automated alert triggered for Outlook & Email,Outlook & Email,Luxembourg,Enterprise Applications,Incident,Incident,medium,low,low,0.2311,1.0,0.2,0.0,,0.1412,0.0,True,12.99375,False,False,Incident,one_entity,partial_degradation,none,False,none,medium,lowest,lowest
T17254,Automated alert triggered for NAV Calculation,NAV Calculation,Luxembourg,Valuation & Pricing,Incident,Incident,high,medium,high,0.665,1.0,0.45,0.0,,0.3176,0.0,True,13.455555555555556,True,False,Incident,one_entity,partial_degradation,none,False,none,lowest,low,lowest
T17255,Automated alert triggered for SharePoint & File Storage,SharePoint & File Storage,France,Enterprise Applications,Incident,Incident,medium,low,low,0.2364,1.0,0.2,0.0937,,0.1687,11.238194444444444,False,,False,False,Incident,one_entity,partial_degradation,none,False,none,low,medium,lowest
T17256,Automated alert triggered for CRM & Client Portal,CRM & Client Portal,Germany,Client Services,Incident,Incident,medium,low,low,0.2311,1.0,0.2,0.0,,0.1412,0.0,True,14.145138888888889,False,False,Incident,one_entity,partial_degradation,none,False,none,low,high,high
T17257,Automated alert triggered for Fund Pricing,Fund Pricing,Switzerland,Valuation & Pricing,Incident,Incident,high,medium,high,0.665,1.0,0.45,0.0,,0.3176,0.0,True,4.20625,True,False,Incident,one_entity,partial_degradation,none,False,none,lowest,high,low
T17258,Automated alert triggered for Portfolio Accounting,Portfolio Accounting,France,Investment Operations,Incident,Incident,high,medium,high,0.665,1.0,0.45,0.0,,0.3176,0.0,True,19.179861111111112,True,False,Incident,one_entity,partial_degradation,none,False,none,lowest,low,lowest
T17259,External email warning received for Emailed Support Tickets,Emailed Support Tickets,Luxembourg,Service Desk,Incident,Incident,high,low,medium,0.4447,1.0,0.3,0.0,,0.2118,0.0,True,14.6125,False,True,Incident,external_counterparty,partial_degradation,none,False,none,low,low,lowest
T17260,Operational issue reported for Portfolio Accounting,Portfolio Accounting,Luxembourg,Investment Operations,Incident,Incident,high,medium,high,0.665,1.0,0.45,0.0,,0.3176,0.0,True,20.209027777777777,True,False,Incident,one_entity,partial_degradation,none,False,none,lowest,lowest,lowest
T17261,External email warning received for Emailed Support Tickets,Emailed Support Tickets,Nordics,Service Desk,Incident,Incident,high,low,medium,0.4447,1.0,0.3,0.0,,0.2118,0.0,True,13.983333333333333,False,True,Incident,external_counterparty,partial_degradation,none,False,none,low,lowest,high
T17262,Automated alert triggered for Client Reporting,Client Reporting,Nordics,Client Services,Incident,Incident,high,medium,high,0.665,1.0,0.45,0.0,,0.3176,0.0,True,11.205555555555556,True,False,Incident,one_entity,partial_degradation,none,False,none,lowest,low,medium
T17263,Operational issue reported for Securities Settlement,Securities Settlement,Germany,Securities Operations,Incident,Incident,high,medium,high,0.665,1.0,0.45,0.0,,0.3176,0.0,True,18.57986111111111,True,False,Incident,one_entity,partial_degradation,none,False,none,lowest,lowest,lowest
T17264,Automated alert triggered for Corporate Actions,Corporate Actions,Germany,Securities Operations,Incident,Incident,high,medium,high,0.7215,1.0,0.45,1.0,,0.6118,209.53958333333333,False,,True,False,Incident,one_entity,partial_degradation,none,False,none,low,low,high
T17265,External email warning received for Emailed Support Tickets,Emailed Support Tickets,Germany,Service Desk,Incident,Incident,high,low,medium,0.4447,1.0,0.3,0.0,,0.2118,0.0,True,9.48125,False,True,Incident,external_counterparty,partial_degradation,none,False,none,lowest,lowest,high
T17266,External email warning received for Emailed Support Tickets,Emailed Support Tickets,Luxembourg,Service Desk,Incident,Incident,high,low,medium,0.4987,1.0,0.3,0.957,,0.4932,114.84027777777777,False,,False,True,Incident,external_counterparty,partial_degradation,none,False,none,lowest,low,lowest
T17267,Automated alert triggered for NAV Calculation,NAV Calculation,France,Valuation & Pricing,Incident,Incident,high,medium,high,0.665,1.0,0.45,0.0,,0.3176,0.0,True,20.971527777777776,True,False,Incident,one_entity,partial_degradation,none,False,none,lowest,low,lowest
T17268,External email warning received for Emailed Support Tickets,Emailed Support Tickets,Nordics,Service Desk,Incident,Incident,high,low,medium,0.4447,1.0,0.3,0.0,,0.2118,0.0,True,14.834722222222222,False,True,Incident,external_counterparty,partial_degradation,none,False,none,lowest,lowest,low
T17269,External email warning received for Emailed Support Tickets,Emailed Support Tickets,Luxembourg,Service Desk,Incident,Incident,high,low,medium,0.4447,1.0,0.3,0.0,,0.2118,0.0,True,17.882638888888888,False,True,Incident,external_counterparty,partial_degradation,none,False,none,lowest,lowest,lowest
