ticket_id,signature_id,rank,neighbour_ticket_id,similarity,neighbour_tie_group_size,neighbour_n_with_resolution
T19087,419,6,T04274,0.732,67,21
T19087,419,7,T04136,0.682,79,18
T19087,419,8,T04016,0.682,64,18
T19087,419,9,T04135,0.682,76,19
T19087,419,10,T04581,0.682,76,15
T19088,443,1,T04615,1.0,74,25
T19088,443,2,T05278,0.95,85,26
T19088,443,3,T05143,0.95,78,14
T19088,443,4,T04897,0.95,79,19
T19088,443,5,T04506,0.95,77,16
T19088,443,6,T04070,0.72,75,19
T19088,443,7,T04616,0.7153,67,17
T19088,443,8,T04126,0.67,81,20
T19088,443,9,T05095,0.67,69,8
T19088,443,10,T04133,0.67,86,20
T19089,382,1,T04144,1.0,820,183
T19089,382,2,T04035,0.95,805,206
T19089,382,3,T04093,0.95,873,209
T19089,382,4,T04052,0.95,892,211
T19089,382,5,T04072,0.95,822,196
T19089,382,6,T00099,0.5364,269,57
T19089,382,7,T00049,0.4864,238,62
T19089,382,8,T00067,0.4864,227,49
T19089,382,9,T00261,0.4864,227,56
T19089,382,10,T00026,0.4864,250,67
T19090,507,1,T05179,1.0,64,14
T19090,507,2,T04228,0.95,66,15
T19090,507,3,T05012,0.95,67,10
T19090,507,4,T04591,0.95,84,19
T19090,507,5,T04182,0.95,64,16
T19090,507,6,T04679,0.6632,63,17
T19090,507,7,T05885,0.6446,79,18
T19090,507,8,T04939,0.6422,62,14
T19090,507,9,T04729,0.637,75,15
T19090,507,10,T05654,0.637,86,17
T19091,360,1,T04035,1.0,805,206
T19091,360,2,T04072,0.95,822,196
T19091,360,3,T04052,0.95,892,211
T19091,360,4,T04093,0.95,873,209
T19091,360,5,T04144,0.95,820,183
T19091,360,6,T00026,0.5364,250,67
T19091,360,7,T00067,0.4864,227,49
T19091,360,8,T00099,0.4864,269,57
T19091,360,9,T00261,0.4864,227,56
T19091,360,10,T00049,0.4864,238,62
T19092,443,1,T04615,1.0,74,25
T19092,443,2,T05278,0.95,85,26
T19092,443,3,T05143,0.95,78,14
T19092,443,4,T04897,0.95,79,19
T19092,443,5,T04506,0.95,77,16
T19092,443,6,T04070,0.72,75,19
T19092,443,7,T04616,0.7153,67,17
T19092,443,8,T04126,0.67,81,20
T19092,443,9,T05095,0.67,69,8
T19092,443,10,T04133,0.67,86,20
T19093,376,1,T04122,1.0,78,22
T19093,376,2,T05334,0.95,68,15
T19093,376,3,T04679,0.95,63,17
T19093,376,4,T04699,0.95,83,16
T19093,376,5,T04623,0.95,77,18
T19093,376,6,T05012,0.6632,67,10
T19093,376,7,T05018,0.6446,61,17
T19093,376,8,T04890,0.6422,93,18
T19093,376,9,T04941,0.637,86,21
T19093,376,10,T04718,0.637,100,22
T19094,385,1,T04160,1.0,77,16
T19094,385,2,T06995,0.95,75,14
T19094,385,3,T04923,0.95,79,20
T19094,385,4,T06513,0.95,81,21
T19094,385,5,T04390,0.95,70,12
T19094,385,6,T04596,0.7301,93,20
T19094,385,7,T04939,0.6801,62,14
T19094,385,8,T05303,0.6801,78,16
T19094,385,9,T04384,0.6801,61,14
T19094,385,10,T04890,0.6801,93,18
T19095,366,1,T04072,1.0,822,196
T19095,366,2,T04144,0.95,820,183
T19095,366,3,T04093,0.95,873,209
T19095,366,4,T04035,0.95,805,206
T19095,366,5,T04052,0.95,892,211
T19095,366,6,T00049,0.5364,238,62
T19095,366,7,T00261,0.4864,227,56
T19095,366,8,T00067,0.4864,227,49
T19095,366,9,T00099,0.4864,269,57
T19095,366,10,T00026,0.4864,250,67
T19096,475,1,T04890,1.0,93,18
T19096,475,2,T05303,0.95,78,16
T19096,475,3,T04939,0.95,62,14
T19096,475,4,T04596,0.95,93,20
T19096,475,5,T04384,0.95,61,14
T19096,475,6,T04390,0.7301,70,12
T19096,475,7,T04923,0.6801,79,20
T19096,475,8,T06995,0.6801,75,14
T19096,475,9,T04160,0.6801,77,16
T19096,475,10,T06513,0.6801,81,21
T19097,382,1,T04144,1.0,820,183
T19097,382,2,T04035,0.95,805,206
T19097,382,3,T04093,0.95,873,209
T19097,382,4,T04052,0.95,892,211
T19097,382,5,T04072,0.95,822,196
T19097,382,6,T00099,0.5364,269,57
T19097,382,7,T00049,0.4864,238,62
T19097,382,8,T00067,0.4864,227,49
T19097,382,9,T00261,0.4864,227,56
T19097,382,10,T00026,0.4864,250,67
T19098,419,1,T04386,1.0,78,15
T19098,419,2,T04288,0.95,69,20
T19098,419,3,T04976,0.95,90,20
T19098,419,4,T04941,0.95,86,21
T19098,419,5,T06122,0.95,85,18
T19098,419,6,T04274,0.732,67,21
T19098,419,7,T04136,0.682,79,18
T19098,419,8,T04016,0.682,64,18
T19098,419,9,T04135,0.682,76,19
T19098,419,10,T04581,0.682,76,15
T19099,363,1,T04052,1.0,892,211
T19099,363,2,T04144,0.95,820,183
T19099,363,3,T04035,0.95,805,206
T19099,363,4,T04093,0.95,873,209
T19099,363,5,T04072,0.95,822,196
T19099,363,6,T00261,0.5364,227,56
T19099,363,7,T00049,0.4864,238,62
T19099,363,8,T00067,0.4864,227,49
T19099,363,9,T00099,0.4864,269,57
T19099,363,10,T00026,0.4864,250,67
T19100,363,1,T04052,1.0,892,211
T19100,363,2,T04144,0.95,820,183
T19100,363,3,T04035,0.95,805,206
T19100,363,4,T04093,0.95,873,209
T19100,363,5,T04072,0.95,822,196
T19100,363,6,T00261,0.5364,227,56
T19100,363,7,T00049,0.4864,238,62
T19100,363,8,T00067,0.4864,227,49
T19100,363,9,T00099,0.4864,269,57
T19100,363,10,T00026,0.4864,250,67
T19101,674,1,T10231,1.0,12,2
T19101,674,2,T10916,0.95,5,2
T19101,674,3,T06008,0.95,15,2
T19101,674,4,T07195,0.95,20,2
T19101,674,5,T10127,0.95,22,8
T19101,674,6,T07681,0.6339,19,2
T19101,674,7,T05428,0.6318,17,4
T19101,674,8,T17150,0.6318,17,3
T19101,674,9,T10153,0.6318,19,4
T19101,674,10,T05279,0.626,19,10
T19102,579,1,T06918,1.0,14,5
T19102,579,2,T07047,0.95,28,5
T19102,579,3,T10350,0.95,13,2
T19102,579,4,T04635,0.95,17,3
T19102,579,5,T10919,0.95,20,5
T19102,579,6,T06930,0.659,21,7
T19102,579,7,T13535,0.6317,14,4
T19102,579,8,T09638,0.6294,7,1
T19102,579,9,T14193,0.6229,14,3
T19102,579,10,T04834,0.6229,16,3
T19103,388,1,T04169,1.0,78,27
T19103,388,2,T04063,0.95,72,16
T19103,388,3,T04193,0.95,90,20
T19103,388,4,T06000,0.95,87,21
T19103,388,5,T04624,0.95,82,19
T19103,388,6,T04580,0.732,76,18
T19103,388,7,T04688,0.7318,78,24
T19103,388,8,T05886,0.682,77,17
T19103,388,9,T04558,0.682,86,23
T19103,388,10,T04399,0.682,87,19
T19104,539,1,T05873,1.0,85,18
T19104,539,2,T04415,0.95,95,18
T19104,539,3,T04729,0.95,75,15
T19104,539,4,T04306,0.95,79,17
T19104,539,5,T04718,0.95,100,22
T19104,539,6,T04070,0.6577,75,19
T19104,539,7,T04616,0.6528,67,17
T19104,539,8,T04615,0.6443,74,25
T19104,539,9,T04143,0.6394,80,20
T19104,539,10,T05303,0.637,78,16
T19105,489,1,T04995,1.0,25,7
T19105,489,2,T09299,0.95,12,2
T19105,489,3,T05367,0.95,22,6
T19105,489,4,T06310,0.95,23,7
T19105,489,5,T05169,0.95,16,5
T19105,489,6,T05279,0.7375,19,10
T19105,489,7,T07009,0.6875,16,5
T19105,489,8,T04959,0.6875,20,4
T19105,489,9,T04656,0.6875,15,3
T19105,489,10,T05256,0.6875,20,6
T19106,737,1,T19188,1.0,15,1
T19106,737,2,T12337,0.95,15,2
T19106,737,3,T07954,0.95,17,2
T19106,737,4,T06930,0.95,21,7
T19106,737,5,T07088,0.95,17,5
T19106,737,6,T07047,0.659,28,5
T19106,737,7,T14431,0.6317,10,2
T19106,737,8,T08146,0.6294,17,2
T19106,737,9,T07645,0.6229,20,6
T19106,737,10,T09453,0.6229,17,4
T19107,583,1,T07032,1.0,80,18
T19107,583,2,T05073,0.95,79,20
T19107,583,3,T04989,0.95,78,17
T19107,583,4,T04902,0.95,68,14
T19107,583,5,T04465,0.95,96,25
T19107,583,6,T05018,0.6269,61,17
T19107,583,7,T04890,0.6247,93,18
T19107,583,8,T04122,0.6247,78,22
T19107,583,9,T05012,0.6247,67,10
T19107,583,10,T04941,0.6199,86,21
T19108,581,1,T06995,1.0,75,14
T19108,581,2,T06513,0.95,81,21
T19108,581,3,T04923,0.95,79,20
T19108,581,4,T04390,0.95,70,12
T19108,581,5,T04160,0.95,77,16
T19108,581,6,T05303,0.7301,78,16
T19108,581,7,T04890,0.6801,93,18
T19108,581,8,T04939,0.6801,62,14
T19108,581,9,T04596,0.6801,93,20
T19108,581,10,T04384,0.6801,61,14
T19109,605,1,T07392,1.0,16,4
T19109,605,2,T05779,0.95,17,5
T19109,605,3,T11898,0.95,15,4
T19109,605,4,T08455,0.95,14,6
T19109,605,5,T10239,0.95,15,5
T19109,605,6,T04327,0.7264,23,6
T19109,605,7,T09620,0.6764,11,2
T19109,605,8,T04585,0.6764,11,2
T19109,605,9,T07246,0.6764,14,6
T19109,605,10,T08149,0.6764,12,4
T19110,393,1,T04193,1.0,90,20
T19110,393,2,T04169,0.95,78,27
T19110,393,3,T04063,0.95,72,16
T19110,393,4,T04624,0.95,82,19
T19110,393,5,T06000,0.95,87,21
T19110,393,6,T04399,0.732,87,19
T19110,393,7,T04786,0.7318,91,20
T19110,393,8,T04580,0.682,76,18
T19110,393,9,T04990,0.682,81,23
T19110,393,10,T04558,0.682,86,23
T19111,375,1,T04120,1.0,101,25
T19111,375,2,T04362,0.95,82,23
T19111,375,3,T04611,0.95,68,12
T19111,375,4,T04786,0.95,91,20
T19111,375,5,T04688,0.95,78,24
T19111,375,6,T06000,0.7318,87,21
T19111,375,7,T05886,0.7318,77,17
T19111,375,8,T04193,0.6818,90,20
T19111,375,9,T04624,0.6818,82,19
T19111,375,10,T04558,0.6818,86,23
T19112,382,1,T04144,1.0,820,183
T19112,382,2,T04035,0.95,805,206
T19112,382,3,T04093,0.95,873,209
T19112,382,4,T04052,0.95,892,211
T19112,382,5,T04072,0.95,822,196
T19112,382,6,T00099,0.5364,269,57
T19112,382,7,T00049,0.4864,238,62
T19112,382,8,T00067,0.4864,227,49
T19112,382,9,T00261,0.4864,227,56
T19112,382,10,T00026,0.4864,250,67
T19113,382,1,T04144,1.0,820,183
T19113,382,2,T04035,0.95,805,206
T19113,382,3,T04093,0.95,873,209
T19113,382,4,T04052,0.95,892,211
T19113,382,5,T04072,0.95,822,196
T19113,382,6,T00099,0.5364,269,57
T19113,382,7,T00049,0.4864,238,62
T19113,382,8,T00067,0.4864,227,49
T19113,382,9,T00261,0.4864,227,56
T19113,382,10,T00026,0.4864,250,67
T19114,366,1,T04072,1.0,822,196
T19114,366,2,T04144,0.95,820,183
T19114,366,3,T04093,0.95,873,209
T19114,366,4,T04035,0.95,805,206
T19114,366,5,T04052,0.95,892,211
T19114,366,6,T00049,0.5364,238,62
T19114,366,7,T00261,0.4864,227,56
T19114,366,8,T00067,0.4864,227,49
T19114,366,9,T00099,0.4864,269,57
T19114,366,10,T00026,0.4864,250,67
T19115,372,1,T04093,1.0,873,209
T19115,372,2,T04144,0.95,820,183
T19115,372,3,T04072,0.95,822,196
T19115,372,4,T04035,0.95,805,206
T19115,372,5,T04052,0.95,892,211
T19115,372,6,T00067,0.5364,227,49
T19115,372,7,T00261,0.4864,227,56
T19115,372,8,T00099,0.4864,269,57
T19115,372,9,T00049,0.4864,238,62
T19115,372,10,T00026,0.4864,250,67
T19116,637,1,T08390,1.0,19,2
T19116,637,2,T15668,0.95,20,4
T19116,637,3,T06652,0.95,25,7
T19116,637,4,T04502,0.95,21,6
T19116,637,5,T06235,0.95,13,1
T19116,637,6,T04750,0.6648,15,4
T19116,637,7,T04075,0.6255,14,2
T19116,637,8,T06432,0.6202,16,3
T19116,637,9,T07750,0.6168,17,6
T19116,637,10,T06103,0.6148,14,7
T19117,433,1,T04530,1.0,25,7
T19117,433,2,T06103,0.95,14,7
T19117,433,3,T04212,0.95,15,6
T19117,433,4,T08785,0.95,17,5
T19117,433,5,T04750,0.95,15,4
T19117,433,6,T08149,0.6684,12,4
T19117,433,7,T06652,0.6648,25,7
T19117,433,8,T04896,0.6447,18,4
T19117,433,9,T07671,0.6447,20,5
T19117,433,10,T04214,0.6383,17,8
T19118,360,1,T04035,1.0,805,206
T19118,360,2,T04072,0.95,822,196
T19118,360,3,T04052,0.95,892,211
T19118,360,4,T04093,0.95,873,209
T19118,360,5,T04144,0.95,820,183
T19118,360,6,T00026,0.5364,250,67
T19118,360,7,T00067,0.4864,227,49
T19118,360,8,T00099,0.4864,269,57
T19118,360,9,T00261,0.4864,227,56
T19118,360,10,T00049,0.4864,238,62
T19119,382,1,T04144,1.0,820,183
T19119,382,2,T04035,0.95,805,206
T19119,382,3,T04093,0.95,873,209
T19119,382,4,T04052,0.95,892,211
T19119,382,5,T04072,0.95,822,196
T19119,382,6,T00099,0.5364,269,57
T19119,382,7,T00049,0.4864,238,62
T19119,382,8,T00067,0.4864,227,49
T19119,382,9,T00261,0.4864,227,56
T19119,382,10,T00026,0.4864,250,67
T19120,360,1,T04035,1.0,805,206
T19120,360,2,T04072,0.95,822,196
T19120,360,3,T04052,0.95,892,211
T19120,360,4,T04093,0.95,873,209
T19120,360,5,T04144,0.95,820,183
T19120,360,6,T00026,0.5364,250,67
T19120,360,7,T00067,0.4864,227,49
T19120,360,8,T00099,0.4864,269,57
T19120,360,9,T00261,0.4864,227,56
T19120,360,10,T00049,0.4864,238,62
T19121,366,1,T04072,1.0,822,196
T19121,366,2,T04144,0.95,820,183
T19121,366,3,T04093,0.95,873,209
T19121,366,4,T04035,0.95,805,206
T19121,366,5,T04052,0.95,892,211
T19121,366,6,T00049,0.5364,238,62
T19121,366,7,T00261,0.4864,227,56
T19121,366,8,T00067,0.4864,227,49
T19121,366,9,T00099,0.4864,269,57
T19121,366,10,T00026,0.4864,250,67
T19122,675,1,T10239,1.0,15,5
T19122,675,2,T11898,0.95,15,4
T19122,675,3,T08455,0.95,14,6
T19122,675,4,T05779,0.95,17,5
T19122,675,5,T07392,0.95,16,4
T19122,675,6,T08149,0.7264,12,4
T19122,675,7,T04327,0.6764,23,6
T19122,675,8,T04585,0.6764,11,2
T19122,675,9,T07246,0.6764,14,6
T19122,675,10,T09620,0.6764,11,2
T19123,435,1,T04557,1.0,22,5
T19123,435,2,T05358,0.95,22,5
T19123,435,3,T08661,0.95,23,4
T19123,435,4,T07113,0.95,15,4
T19123,435,5,T11388,0.95,18,3
T19123,435,6,T04780,0.7299,13,3
T19123,435,7,T08092,0.6799,19,6
T19123,435,8,T07916,0.6799,17,4
T19123,435,9,T13713,0.6799,12,5
T19123,435,10,T07076,0.6799,14,3
T19124,366,1,T04072,1.0,822,196
T19124,366,2,T04144,0.95,820,183
T19124,366,3,T04093,0.95,873,209
T19124,366,4,T04035,0.95,805,206
T19124,366,5,T04052,0.95,892,211
T19124,366,6,T00049,0.5364,238,62
T19124,366,7,T00261,0.4864,227,56
T19124,366,8,T00067,0.4864,227,49
T19124,366,9,T00099,0.4864,269,57
T19124,366,10,T00026,0.4864,250,67
T19125,456,1,T04694,1.0,82,24
T19125,456,2,T04507,0.95,65,23
T19125,456,3,T04242,0.95,82,15
T19125,456,4,T05654,0.95,86,17
T19125,456,5,T04080,0.95,72,23
T19125,456,6,T04272,0.732,68,18
T19125,456,7,T04697,0.682,72,17
T19125,456,8,T04186,0.682,75,19
T19125,456,9,T04076,0.682,65,13
T19125,456,10,T04148,0.682,76,17
T19126,392,1,T04186,1.0,75,19
T19126,392,2,T04148,0.95,76,17
T19126,392,3,T04076,0.95,65,13
T19126,392,4,T04697,0.95,72,17
T19126,392,5,T04272,0.95,68,18
T19126,392,6,T05654,0.732,86,17
T19126,392,7,T04080,0.682,72,23
T19126,392,8,T04507,0.682,65,23
T19126,392,9,T04694,0.682,82,24
T19126,392,10,T04242,0.682,82,15
T19127,370,1,T04080,1.0,72,23
T19127,370,2,T04242,0.95,82,15
T19127,370,3,T05654,0.95,86,17
T19127,370,4,T04694,0.95,82,24
T19127,370,5,T04507,0.95,65,23
T19127,370,6,T04148,0.732,76,17
T19127,370,7,T04272,0.682,68,18
T19127,370,8,T04697,0.682,72,17
T19127,370,9,T04076,0.682,65,13
T19127,370,10,T04186,0.682,75,19
T19128,366,1,T04072,1.0,822,196
T19128,366,2,T04144,0.95,820,183
T19128,366,3,T04093,0.95,873,209
T19128,366,4,T04035,0.95,805,206
T19128,366,5,T04052,0.95,892,211
T19128,366,6,T00049,0.5364,238,62
T19128,366,7,T00261,0.4864,227,56
T19128,366,8,T00067,0.4864,227,49
T19128,366,9,T00099,0.4864,269,57
T19128,366,10,T00026,0.4864,250,67
T19129,560,1,T06319,1.0,15,5
T19129,560,2,T04330,0.95,18,4
T19129,560,3,T10976,0.95,7,2
T19129,560,4,T10664,0.95,16,1
T19129,560,5,T07145,0.95,11,5
T19129,560,6,T09295,0.6556,14,5
T19129,560,7,T04542,0.652,13,3
T19129,560,8,T16741,0.6428,14,2
T19129,560,9,T06103,0.6383,14,7
T19129,560,10,T07246,0.6361,14,6
T19130,594,1,T07166,1.0,17,5
T19130,594,2,T09501,0.95,13,4
T19130,594,3,T08110,0.95,10,3
T19130,594,4,T05407,0.95,16,6
T19130,594,5,T13542,0.95,13,3
T19130,594,6,T11435,0.7375,9,1
T19130,594,7,T14421,0.7371,17,2
T19130,594,8,T07567,0.6875,14,3
T19130,594,9,T13383,0.6875,13,3
T19130,594,10,T08413,0.6875,18,2
T19131,360,1,T04035,1.0,805,206
T19131,360,2,T04072,0.95,822,196
T19131,360,3,T04052,0.95,892,211
T19131,360,4,T04093,0.95,873,209
T19131,360,5,T04144,0.95,820,183
T19131,360,6,T00026,0.5364,250,67
T19131,360,7,T00067,0.4864,227,49
T19131,360,8,T00099,0.4864,269,57
T19131,360,9,T00261,0.4864,227,56
T19131,360,10,T00049,0.4864,238,62
T19132,481,1,T04914,1.0,103,26
T19132,481,2,T04133,0.95,86,20
T19132,481,3,T04070,0.95,75,19
T19132,481,4,T04126,0.95,81,20
T19132,481,5,T05095,0.95,69,8
T19132,481,6,T04281,0.7284,93,28
T19132,481,7,T04897,0.72,79,19
T19132,481,8,T07610,0.6784,60,15
T19132,481,9,T04616,0.6784,67,17
T19132,481,10,T04013,0.6784,77,18
T19133,510,1,T05278,1.0,85,26
T19133,510,2,T04897,0.95,79,19
T19133,510,3,T05143,0.95,78,14
T19133,510,4,T04506,0.95,77,16
T19133,510,5,T04615,0.95,74,25
T19133,510,6,T05095,0.72,69,8
T19133,510,7,T04013,0.7153,77,18
T19133,510,8,T04133,0.67,86,20
T19133,510,9,T04070,0.67,75,19
T19133,510,10,T04914,0.67,103,26
T19134,366,1,T04072,1.0,822,196
T19134,366,2,T04144,0.95,820,183
T19134,366,3,T04093,0.95,873,209
T19134,366,4,T04035,0.95,805,206
T19134,366,5,T04052,0.95,892,211
T19134,366,6,T00049,0.5364,238,62
T19134,366,7,T00261,0.4864,227,56
T19134,366,8,T00067,0.4864,227,49
T19134,366,9,T00099,0.4864,269,57
T19134,366,10,T00026,0.4864,250,67
T19135,382,1,T04144,1.0,820,183
T19135,382,2,T04035,0.95,805,206
T19135,382,3,T04093,0.95,873,209
T19135,382,4,T04052,0.95,892,211
T19135,382,5,T04072,0.95,822,196
T19135,382,6,T00099,0.5364,269,57
T19135,382,7,T00049,0.4864,238,62
T19135,382,8,T00067,0.4864,227,49
T19135,382,9,T00261,0.4864,227,56
T19135,382,10,T00026,0.4864,250,67
T19136,398,1,T04225,1.0,21,3
T19136,398,2,T04112,0.95,30,10
T19136,398,3,T13395,0.95,12,2
T19136,398,4,T04633,0.95,19,5
T19136,398,5,T07351,0.95,9,5
T19136,398,6,T05960,0.7375,19,4
T19136,398,7,T05658,0.6875,12,3
T19136,398,8,T04161,0.6875,26,4
T19136,398,9,T06049,0.6875,8,3
T19136,398,10,T09578,0.6875,20,5
T19137,455,1,T04688,1.0,78,24
T19137,455,2,T04120,0.95,101,25
T19137,455,3,T04362,0.95,82,23
T19137,455,4,T04786,0.95,91,20
T19137,455,5,T04611,0.95,68,12
T19137,455,6,T04169,0.7318,78,27
T19137,455,7,T04580,0.7318,76,18
T19137,455,8,T04063,0.6818,72,16
T19137,455,9,T04990,0.6818,81,23
T19137,455,10,T04399,0.6818,87,19
T19138,387,1,T04163,1.0,13,5
T19138,387,2,T04542,0.95,13,3
T19138,387,3,T05423,0.95,29,14
T19138,387,4,T05390,0.95,17,4
T19138,387,5,T07750,0.95,17,6
T19138,387,6,T17542,0.7277,15,2
T19138,387,7,T16740,0.715,22,1
T19138,387,8,T09295,0.6777,14,5
T19138,387,9,T08451,0.6777,19,4
T19138,387,10,T08134,0.6777,15,5
T19139,399,1,T04228,1.0,66,15
T19139,399,2,T05179,0.95,64,14
T19139,399,3,T04591,0.95,84,19
T19139,399,4,T05012,0.95,67,10
T19139,399,5,T04182,0.95,64,16
T19139,399,6,T05334,0.6632,68,15
T19139,399,7,T04143,0.6446,80,20
T19139,399,8,T05303,0.6422,78,16
T19139,399,9,T04580,0.637,76,18
T19139,399,10,T04169,0.637,78,27
T19140,418,1,T04384,1.0,61,14
T19140,418,2,T04890,0.95,93,18
T19140,418,3,T05303,0.95,78,16
T19140,418,4,T04939,0.95,62,14
T19140,418,5,T04596,0.95,93,20
T19140,418,6,T06513,0.7301,81,21
T19140,418,7,T04160,0.6801,77,16
T19140,418,8,T06995,0.6801,75,14
T19140,418,9,T04390,0.6801,70,12
T19140,418,10,T04923,0.6801,79,20
T19141,428,1,T04502,1.0,21,6
T19141,428,2,T06652,0.95,25,7
T19141,428,3,T06235,0.95,13,1
T19141,428,4,T15668,0.95,20,4
T19141,428,5,T08390,0.95,19,2
T19141,428,6,T08785,0.6648,17,5
T19141,428,7,T14688,0.6255,13,1
T19141,428,8,T17542,0.6202,15,2
T19141,428,9,T04163,0.6168,13,5
T19141,428,10,T04750,0.6148,15,4
T19142,395,1,T04212,1.0,15,6
T19142,395,2,T06103,0.95,14,7
T19142,395,3,T04750,0.95,15,4
T19142,395,4,T08785,0.95,17,5
T19142,395,5,T04530,0.95,25,7
T19142,395,6,T09620,0.6684,11,2
T19142,395,7,T15668,0.6648,20,4
T19142,395,8,T17485,0.6447,18,2
T19142,395,9,T09349,0.6447,8,4
T19142,395,10,T07076,0.6383,14,3
T19143,366,1,T04072,1.0,822,196
T19143,366,2,T04144,0.95,820,183
T19143,366,3,T04093,0.95,873,209
T19143,366,4,T04035,0.95,805,206
T19143,366,5,T04052,0.95,892,211
T19143,366,6,T00049,0.5364,238,62
T19143,366,7,T00261,0.4864,227,56
T19143,366,8,T00067,0.4864,227,49
T19143,366,9,T00099,0.4864,269,57
T19143,366,10,T00026,0.4864,250,67
T19144,473,1,T04849,1.0,17,7
T19144,473,2,T07584,0.95,18,4
T19144,473,3,T14771,0.95,14,3
T19144,473,4,T07492,0.95,9,1
T19144,473,5,T15509,0.95,8,2
T19144,473,6,T05500,0.7166,18,1
T19144,473,7,T04774,0.6666,11,3
T19144,473,8,T05165,0.6666,22,5
T19144,473,9,T12403,0.6666,19,3
T19144,473,10,T06484,0.6666,12,2
T19145,490,1,T05010,1.0,20,6
T19145,490,2,T04304,0.95,10,4
T19145,490,3,T10765,0.95,7,2
T19145,490,4,T04149,0.95,17,4
T19145,490,5,T04790,0.95,17,4
T19145,490,6,T05709,0.7134,11,2
T19145,490,7,T05867,0.6634,10,4
T19145,490,8,T11176,0.6634,18,5
T19145,490,9,T08146,0.6634,17,2
T19145,490,10,T09638,0.6634,7,1
T19146,704,1,T13183,1.0,10,2
T19146,704,2,T17485,0.95,18,2
T19146,704,3,T04738,0.95,12,3
T19146,704,4,T09478,0.95,13,4
T19146,704,5,T07671,0.95,20,5
T19146,704,6,T06126,0.6659,20,3
T19146,704,7,T06103,0.6447,14,7
T19146,704,8,T07246,0.6424,14,6
T19146,704,9,T04686,0.6361,12,6
T19146,704,10,T04269,0.6361,12,0
T19147,366,1,T04072,1.0,822,196
T19147,366,2,T04144,0.95,820,183
T19147,366,3,T04093,0.95,873,209
T19147,366,4,T04035,0.95,805,206
T19147,366,5,T04052,0.95,892,211
T19147,366,6,T00049,0.5364,238,62
T19147,366,7,T00261,0.4864,227,56
T19147,366,8,T00067,0.4864,227,49
T19147,366,9,T00099,0.4864,269,57
T19147,366,10,T00026,0.4864,250,67
T19148,495,1,T05054,1.0,12,5
T19148,495,2,T10061,0.95,18,3
T19148,495,3,T13973,0.95,14,4
T19148,495,4,T14107,0.95,13,2
T19148,495,5,T07281,0.95,13,7
T19148,495,6,T13535,0.6133,14,4
T19148,495,7,T09638,0.6112,7,1
T19148,495,8,T06918,0.6112,14,5
T19148,495,9,T06930,0.6112,21,7
T19148,495,10,T04834,0.6052,16,3
T19149,583,1,T07032,1.0,80,18
T19149,583,2,T05073,0.95,79,20
T19149,583,3,T04989,0.95,78,17
T19149,583,4,T04902,0.95,68,14
T19149,583,5,T04465,0.95,96,25
T19149,583,6,T05018,0.6269,61,17
T19149,583,7,T04890,0.6247,93,18
T19149,583,8,T04122,0.6247,78,22
T19149,583,9,T05012,0.6247,67,10
T19149,583,10,T04941,0.6199,86,21
T19150,369,1,T04077,1.0,76,21
T19150,369,2,T04359,0.95,73,16
T19150,369,3,T05493,0.95,76,19
T19150,369,4,T04277,0.95,84,21
T19150,369,5,T05969,0.95,81,16
T19150,369,6,T04070,0.6377,75,19
T19150,369,7,T04616,0.6327,67,17
T19150,369,8,T04051,0.6261,75,24
T19150,369,9,T04615,0.6241,74,25
T19150,369,10,T04143,0.5907,80,20
T19151,595,1,T07195,1.0,20,2
T19151,595,2,T10231,0.95,12,2
T19151,595,3,T10916,0.95,5,2
T19151,595,4,T10127,0.95,22,8
T19151,595,5,T06008,0.95,15,2
T19151,595,6,T06352,0.6339,20,6
T19151,595,7,T07342,0.6318,16,5
T19151,595,8,T12281,0.6318,17,4
T19151,595,9,T09276,0.6318,14,2
T19151,595,10,T06049,0.626,8,3
T19152,375,1,T04120,1.0,101,25
T19152,375,2,T04362,0.95,82,23
T19152,375,3,T04611,0.95,68,12
T19152,375,4,T04786,0.95,91,20
T19152,375,5,T04688,0.95,78,24
T19152,375,6,T06000,0.7318,87,21
T19152,375,7,T05886,0.7318,77,17
T19152,375,8,T04193,0.6818,90,20
T19152,375,9,T04624,0.6818,82,19
T19152,375,10,T04558,0.6818,86,23
T19153,372,1,T04093,1.0,873,209
T19153,372,2,T04144,0.95,820,183
T19153,372,3,T04072,0.95,822,196
T19153,372,4,T04035,0.95,805,206
T19153,372,5,T04052,0.95,892,211
T19153,372,6,T00067,0.5364,227,49
T19153,372,7,T00261,0.4864,227,56
T19153,372,8,T00099,0.4864,269,57
T19153,372,9,T00049,0.4864,238,62
T19153,372,10,T00026,0.4864,250,67
T19154,608,1,T07492,1.0,9,1
T19154,608,2,T14771,0.95,14,3
T19154,608,3,T04849,0.95,17,7
T19154,608,4,T15509,0.95,8,2
T19154,608,5,T07584,0.95,18,4
T19154,608,6,T04774,0.7166,11,3
T19154,608,7,T05165,0.6666,22,5
T19154,608,8,T12403,0.6666,19,3
T19154,608,9,T05500,0.6666,18,1
T19154,608,10,T06484,0.6666,12,2
T19155,561,1,T06352,1.0,20,6
T19155,561,2,T04733,0.95,18,4
T19155,561,3,T05588,0.95,19,3
T19155,561,4,T08694,0.95,11,3
T19155,561,5,T07681,0.95,19,2
T19155,561,6,T12281,0.6744,17,4
T19155,561,7,T05847,0.6718,14,3
T19155,561,8,T09276,0.6519,14,2
